fold,recipient_image_path,recipient_species,recipient_group,donor_image_path,donor_species,donor_group,donor_mask_original_area_fraction,donor_foreground_pixels_after_resize,donor_foreground_pixels_outside_recipient_hard_mask,donor_foreground_fraction_of_full_composite,donor_foreground_fraction_of_donor_region,donor_foreground_fraction_alpha_weighted,donor_foreground_fraction_donor_region_alpha_weighted
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283816992_09425.png,4,04::004283816992,D:\datasets\Fish4Knowledge\fish_image\fish_07\fish_001343000107_01260.png,7,07::001343000107,0.14417057902973396,2783,1005,0.05259026687598116,0.05898925867230146,0.052872978150844574,0.059306368231773376
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283816992_12970.png,4,04::004283816992,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004376457108_16260.png,5,05::004376457108,0.13924050632911392,2490,909,0.0506858481097357,0.056646102075154234,0.05076924338936806,0.05673930421471596
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283956992_16126.png,4,04::004283956992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004583877425_24426.png,2,02::004583877425,0.14261233815689262,3499,1344,0.05464303138721743,0.06158357771260997,0.05475484952330589,0.06170959770679474
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004284096992_19843.png,4,04::004284096992,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_435464708705_14247.png,5,05::435464708705,0.16649159663865545,2533,909,0.05936520376175548,0.06721881239369962,0.05969290807843208,0.06758987158536911
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004285947001_21154.png,4,04::004285947001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003481835355_19760.png,5,05::003481835355,0.1547103689960833,2296,831,0.056137269472404244,0.0628545495802133,0.05721775069832802,0.06406432390213013
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004285947001_21254.png,4,04::004285947001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000033910001_03172.png,3,03::000033910001,0.1337037037037037,1893,568,0.03993250843644545,0.045004357816337846,0.0405510812997818,0.04570149630308151
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004285967001_10717.png,4,04::004285967001,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003474025342_12249.png,1,01::003474025342,0.16227801592161667,1958,798,0.06639487478159581,0.07423255813953489,0.06684190034866333,0.07473235577344894
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004285967001_15143.png,4,04::004285967001,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004165126815_22827.png,1,01::004165126815,0.13236301369863013,2164,606,0.03663623722870443,0.041339791254519406,0.03704127296805382,0.04179682955145836
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004285967001_21584.png,4,04::004285967001,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003738725907_18942.png,1,01::003738725907,0.13113622096672944,2238,615,0.035590277777777776,0.04012788725042411,0.036079294979572296,0.04067924991250038
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004286057001_13428.png,4,04::004286057001,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004179826835_13063.png,1,01::004179826835,0.15807498197548667,2758,1200,0.06859886811867605,0.07641851875437815,0.06875400990247726,0.07659134268760681
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004286987003_19890.png,4,04::004286987003,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004222936906_15367.png,3,03::004222936906,0.13926630434782608,770,118,0.021552511415525114,0.0249208025343189,0.023545991629362106,0.027225829660892487
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004286987003_19987.png,4,04::004286987003,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000420000101_00003.png,1,01::000420000101,0.15054852320675105,758,161,0.03161822466614297,0.036433582258429506,0.034147996455430984,0.039348628371953964
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004286987003_23748.png,4,04::004286987003,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000420000101_00008.png,1,01::000420000101,0.1769748928352725,1002,378,0.06847826086956521,0.07788996497012157,0.06929754465818405,0.07882185280323029
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004295547022_23953.png,4,04::004295547022,D:\datasets\Fish4Knowledge\fish_image\fish_09\fish_004328907042_20588.png,9,09::004328907042,0.09099426807760141,999,257,0.022840383931745468,0.025407810182896687,0.02327730692923069,0.02589384652674198
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004295547022_23962.png,4,04::004295547022,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004286377003_11750.png,1,01::004286377003,0.11792138574283811,1160,362,0.0366433849579917,0.04093170511080959,0.03775552287697792,0.042173996567726135
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004295557022_24454.png,4,04::004295557022,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004309877035_11496.png,1,01::004309877035,0.14076559402165625,890,264,0.043052837573385516,0.05024743052912067,0.04354458302259445,0.05082135275006294
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004295617022_10498.png,4,04::004295617022,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000069549598_06353.png,1,01::000069549598,0.11133839859731151,582,31,0.005904761904761905,0.006813186813186814,0.008634347468614578,0.009962707757949829
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004299917030_11089.png,4,04::004299917030,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003796346083_19758.png,5,05::003796346083,0.11760474734759935,1862,749,0.04667248255234297,0.052169673330082884,0.04651534557342529,0.05199402943253517
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004299917030_13110.png,4,04::004299917030,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004460001_00240.png,1,01::000004460001,0.14352592592592592,1506,488,0.046277856804172596,0.05304347826086957,0.04643286019563675,0.053221143782138824
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312497037_19877.png,4,04::004312497037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003433775293_16703.png,1,01::003433775293,0.1486915486915487,924,252,0.04089581304771178,0.04633204633204633,0.043033845722675323,0.048754286020994186
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312497037_23940.png,4,04::004312497037,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003576865534_27354.png,2,02::003576865534,0.1383595691797846,1202,389,0.04496070272769302,0.0505917544544154,0.046467024832963943,0.05228673666715622
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312827037_19896.png,4,04::004312827037,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004148076798_26159.png,2,02::004148076798,0.13653733098177542,775,239,0.041135972461273665,0.046973270440251576,0.042341336607933044,0.04834968224167824
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312827037_23883.png,4,04::004312827037,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004557887383_14156.png,3,03::004557887383,0.12289543642002658,753,178,0.028816577626679617,0.03254708356189431,0.03034849464893341,0.03427731618285179
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312957037_18096.png,4,04::004312957037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000069549598_06335.png,1,01::000069549598,0.10052910052910052,581,29,0.0051056338028169015,0.00588474025974026,0.007306724786758423,0.008421712554991245
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312957037_20010.png,4,04::004312957037,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003801516101_23610.png,5,05::003801516101,0.1466979622319428,907,102,0.016409266409266408,0.019044062733383122,0.02016630582511425,0.023404361680150032
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312957037_23976.png,4,04::004312957037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003486335364_23482.png,1,01::003486335364,0.15632434575733545,1155,476,0.06342438374417056,0.07097062770240048,0.06444935500621796,0.07211754471063614
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312957037_24035.png,4,04::004312957037,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004200686867_14870.png,3,03::004200686867,0.13479623824451412,703,123,0.02345537757437071,0.02730299667036626,0.024993548169732094,0.029093487188220024
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004312957037_24230.png,4,04::004312957037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004429477189_09949.png,1,01::004429477189,0.12497765063472198,585,197,0.041456228956228955,0.04782714251031804,0.042408592998981476,0.048925865441560745
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004313397037_21051.png,4,04::004313397037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003618405632_22432.png,1,01::003618405632,0.14095744680851063,818,179,0.03088336783988958,0.03529179810725552,0.03303632140159607,0.037752073258161545
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004313397037_23917.png,4,04::004313397037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000049479598_05981.png,1,01::000049479598,0.13609467455621302,756,130,0.023508137432188065,0.027010180760440473,0.026101281866431236,0.029989629983901978
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004313397037_23964.png,4,04::004313397037,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004410277147_22752.png,3,03::004410277147,0.11975257158743398,765,162,0.02550779404818139,0.029053084648493543,0.02706451155245304,0.03082616999745369
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004313397037_23968.png,4,04::004313397037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004379957113_15549.png,1,01::004379957113,0.1438856651622609,941,192,0.02909090909090909,0.03322374113168368,0.03100382536649704,0.035408418625593185
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004313397037_23978.png,4,04::004313397037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004760001_00504.png,1,01::000004760001,0.13056733828207848,847,83,0.012745700245700245,0.014543543017347118,0.017016999423503876,0.019417328760027885
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004313397037_23981.png,4,04::004313397037,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000026660001_02958.png,1,01::000026660001,0.12721641502129308,809,139,0.021886317115414895,0.024852494189165027,0.02361210063099861,0.02681216597557068
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004313397037_24036.png,4,04::004313397037,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003929826388_26823.png,2,02::003929826388,0.15444015444015444,1384,587,0.0664027149321267,0.07310997633578278,0.06768067181110382,0.07451701909303665
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004337107054_21146.png,4,04::004337107054,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004530001_00319.png,1,01::000004530001,0.13622159090909092,1407,340,0.033099688473520246,0.037740037740037743,0.03385566547513008,0.03860199451446533
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004337287054_21157.png,4,04::004337287054,D:\datasets\Fish4Knowledge\fish_image\fish_16\fish_000013609594_03546.png,16,16::000013609594,0.09307977398383863,1362,236,0.016761363636363637,0.018929975134354696,0.017163554206490517,0.019384201616048813
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004337317054_19137.png,4,04::004337317054,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004519467323_14494.png,3,03::004519467323,0.1399165350778254,2343,892,0.05354141656662665,0.059809574896070805,0.05399707704782486,0.06031858175992966
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004338417059_22234.png,4,04::004338417059,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003515915415_22887.png,1,01::003515915415,0.12609774723176784,1901,515,0.03418519747759708,0.0385450190853978,0.034687917679548264,0.03911185264587402
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004338417059_27345.png,4,04::004338417059,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004093866722_12096.png,1,01::004093866722,0.1296324538660973,2292,745,0.04235601796577406,0.04734367056431114,0.04255771264433861,0.047569114714860916
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339517061_10559.png,4,04::004339517061,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000039109596_04354.png,3,03::000039109596,0.12356792144026187,2767,995,0.04428520562577889,0.04909943251912164,0.044358909130096436,0.049181148409843445
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339577061_21408.png,4,04::004339577061,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003590305584_10270.png,5,05::003590305584,0.12172704447632712,1234,444,0.04398652664949475,0.04942119323241318,0.04435116425156593,0.049830883741378784
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339597061_09266.png,4,04::004339597061,D:\datasets\Fish4Knowledge\fish_image\fish_14\fish_000026550001_02656.png,14,14::000026550001,0.11715296198054818,2244,737,0.038038709677419354,0.04230283549535071,0.0384565033018589,0.04276746138930321
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339597061_26583.png,4,04::004339597061,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000049479598_05991.png,1,01::000049479598,0.11032938919091781,2271,618,0.030205278592375366,0.033853738701725554,0.03087148629128933,0.03460041806101799
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339717061_15124.png,4,04::004339717061,D:\datasets\Fish4Knowledge\fish_image\fish_11\fish_003747815941_18654.png,11,11::003747815941,0.1070358213215356,1176,269,0.02447902447902448,0.027794998966728664,0.02520853653550148,0.02862333133816719
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339727061_12036.png,4,04::004339727061,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003363000103_03100.png,3,03::003363000103,0.1694277108433735,2903,1183,0.06962099811676083,0.07803430079155672,0.06994446367025375,0.07839685678482056
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339727061_21171.png,4,04::004339727061,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003658655752_23592.png,1,01::003658655752,0.1299561228560032,2075,536,0.03353143572098843,0.037815718921969804,0.033586662262678146,0.03787800297141075
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339727061_21243.png,4,04::004339727061,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003502965380_11453.png,5,05::003502965380,0.1433461117196057,2304,883,0.05484472049689441,0.061839064360249316,0.05486253648996353,0.06185915321111679
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339987061_09460.png,4,04::004339987061,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004313707038_19786.png,1,01::004313707038,0.12949771689497716,1538,481,0.04048821548821549,0.045540617307328154,0.04071236029267311,0.04579273238778114
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004339987061_21720.png,4,04::004339987061,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003755315976_26120.png,2,02::003755315976,0.1371590909090909,1715,577,0.04607154263813478,0.051107174490699736,0.04673407971858978,0.05184212699532509
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004340257061_09262.png,4,04::004340257061,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_447306725403_15359.png,3,03::447306725403,0.14308840090090091,795,172,0.031002162941600575,0.03616484440706476,0.03254018723964691,0.03795899078249931
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004340257061_21162.png,4,04::004340257061,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004314447038_10842.png,3,03::004314447038,0.1460536729261098,992,245,0.03610374300029472,0.04112118160456529,0.037275947630405426,0.04245629161596298
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004340777063_09371.png,4,04::004340777063,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003708865845_14239.png,2,02::003708865845,0.13718868720979316,1675,575,0.0471002621231979,0.05407184502539026,0.047508250921964645,0.05454022064805031
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004340777063_18568.png,4,04::004340777063,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003864306234_21514.png,1,01::003864306234,0.13516619519094766,1395,273,0.026242430068249542,0.03046875,0.02796507254242897,0.03246882185339928
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004340777063_21955.png,4,04::004340777063,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_000027430001_02531.png,2,02::000027430001,0.14089439655172414,1538,516,0.04727872457394173,0.05449936628643853,0.047422271221876144,0.05466483533382416
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004340897063_22242.png,4,04::004340897063,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003631525663_24367.png,5,05::003631525663,0.13946197411003236,1371,542,0.05486385261666161,0.06104291023763937,0.05503763630986214,0.061236266046762466
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004340897063_22247.png,4,04::004340897063,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004460001_00247.png,1,01::000004460001,0.14226633581472292,1482,596,0.05646078059871163,0.06293558606124604,0.057033780962228775,0.06357429921627045
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004341117063_20967.png,4,04::004341117063,D:\datasets\Fish4Knowledge\fish_image\fish_15\fish_004204116874_26655.png,15,15::004204116874,0.1163906516019192,980,315,0.037679425837320576,0.041944074567243674,0.03883742913603783,0.04323314502835274
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004341227063_22443.png,4,04::004341227063,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003526575419_23479.png,1,01::003526575419,0.13742883622401694,792,255,0.04421709727761401,0.050226511719519404,0.04581025615334511,0.05203619226813316
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004341257063_12035.png,4,04::004341257063,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003800766101_16173.png,5,05::003800766101,0.15124593716143012,1685,597,0.053841991341991344,0.060510845327386986,0.05421152710914612,0.060926150530576706
